sample,axis_3072,axis_1536,antipode_of_3072,same_plane,Sp_diff_axis_vs_antipode,S_min_3072,S_min_1536
fresh_1160,73,73,2989,True,0.0,266.27587890625,266.27587890625
fresh_1161,162,162,2892,True,0.0,474.88385009765625,474.88385009765625
fresh_1162,141,141,2941,True,0.0,540.7254028320312,540.7254028320312
fresh_1163,125,125,2957,True,0.0,283.4344482421875,283.4344482421875
fresh_1164,36,36,3036,True,0.0,341.9157409667969,341.9157409667969
fresh_1165,1226,1226,1834,True,0.0,430.0953674316406,430.0953674316406
fresh_1166,197,197,2889,True,0.0,306.9644470214844,306.9644470214844
fresh_1167,202,202,2854,True,0.0,354.4112854003906,354.4112854003906
fresh_1168,100,100,2962,True,0.0,434.4953308105469,434.4953308105469
fresh_1169,1207,1207,1879,True,0.0,351.9110107421875,351.9110107421875
fresh_1170,1090,1090,1954,True,0.0,388.0098571777344,388.0098571777344
fresh_1171,1142,1142,1942,True,0.0,234.60037231445312,234.60037231445312
fresh_1172,1100,1100,1964,True,0.0,522.3985595703125,522.3985595703125
fresh_1173,48,48,3030,True,0.0,349.6008605957031,349.6008605957031
fresh_1174,34,34,3034,True,0.0,226.26174926757812,226.26174926757812
fresh_1175,487,487,2567,True,0.0,443.77880859375,443.77880859375
fresh_1176,1483,1483,1579,True,0.0,378.50323486328125,378.50323486328125
fresh_1177,130,130,2930,True,0.0,449.83062744140625,449.83062744140625
fresh_1178,80,80,2996,True,0.0,360.7261047363281,360.7261047363281
fresh_1179,54,54,3016,True,0.0,270.8319396972656,270.8319396972656
fresh_1180,70,70,3010,True,0.0,289.7424621582031,289.7424621582031
fresh_1181,62,62,3002,True,0.0,411.3197937011719,411.3197937011719
fresh_1182,33,33,3033,True,0.0,385.6337585449219,385.6337585449219
fresh_1183,1172,1172,1908,True,0.0,358.3861999511719,358.3861999511719
fresh_1184,127,127,2959,True,0.0,400.3896789550781,400.3896789550781
fresh_1185,320,320,2742,True,0.0,375.9573669433594,375.9573669433594
fresh_1186,94,94,2984,True,0.0,257.2103576660156,257.2103576660156
fresh_1187,106,106,2968,True,0.0,489.1761779785156,489.1761779785156
fresh_1188,93,93,2983,True,0.0,360.7749328613281,360.7749328613281
fresh_1189,313,313,2735,True,0.0,444.7940979003906,444.7940979003906
fresh_1190,85,85,2975,True,0.0,372.2347717285156,372.2347717285156
fresh_1191,31,31,3047,True,0.0,396.9791259765625,396.9791259765625
fresh_1192,35,35,3035,True,0.0,393.9590759277344,393.9590759277344
fresh_1193,42,42,3024,True,0.0,535.0267944335938,535.0267944335938
fresh_1194,53,53,3015,True,0.0,307.15301513671875,307.15301513671875
fresh_1195,1369,1369,1721,True,0.0,433.3696594238281,433.3696594238281
fresh_1196,469,469,2611,True,0.0,336.6672058105469,336.6672058105469
fresh_1197,68,68,3008,True,0.0,307.57537841796875,307.57537841796875
fresh_1198,29,29,3045,True,0.0,398.0646057128906,398.0646057128906
fresh_1199,72,72,2988,True,0.0,314.4077453613281,314.4077453613281
fresh_1200,25,25,3041,True,0.0,478.87518310546875,478.87518310546875
fresh_1201,1194,1194,1866,True,0.0,244.30377197265625,244.30377197265625
fresh_1202,103,103,2965,True,0.0,356.58837890625,356.58837890625
fresh_1203,461,461,2603,True,0.0,400.61798095703125,400.61798095703125
fresh_1204,109,109,2971,True,0.0,256.7246398925781,256.7246398925781
fresh_1205,66,66,3006,True,0.0,409.03668212890625,409.03668212890625
fresh_1206,1238,1238,1846,True,0.0,389.33447265625,389.33447265625
fresh_1207,459,459,2601,True,0.0,349.1513671875,349.1513671875
fresh_1208,443,443,2645,True,0.0,299.7319030761719,299.7319030761719
fresh_1209,548,548,2500,True,0.0,417.6173095703125,417.6173095703125
fresh_1210,44,44,3026,True,0.0,316.990478515625,316.990478515625
fresh_1211,884,884,2196,True,0.0,426.81683349609375,426.81683349609375
fresh_1212,232,232,2842,True,0.0,245.0399932861328,245.0399932861328
fresh_1213,30,30,3046,True,0.0,283.64056396484375,283.64056396484375
fresh_1214,850,850,2226,True,0.0,330.67559814453125,330.67559814453125
fresh_1215,272,272,2792,True,0.0,445.6313781738281,445.6313781738281
fresh_1216,132,132,2932,True,0.0,466.6259765625,466.6259765625
fresh_1217,76,76,2992,True,0.0,329.3695373535156,329.3695373535156
fresh_1218,76,76,2992,True,0.0,398.2340087890625,398.2340087890625
fresh_1219,954,954,2138,True,0.0,410.02197265625,410.02197265625
fresh_1220,133,133,2933,True,0.0,397.4097595214844,397.4097595214844
fresh_1221,894,894,2206,True,0.0,454.2266845703125,454.2266845703125
fresh_1222,210,210,2862,True,0.0,301.8695983886719,301.8695983886719
fresh_1223,80,80,2996,True,0.0,254.4037322998047,254.4037322998047
fresh_1224,37,37,3037,True,0.0,370.0184020996094,370.0184020996094
fresh_1225,348,348,2718,True,0.0,287.71917724609375,287.71917724609375
fresh_1226,48,48,3030,True,0.0,385.8252868652344,385.8252868652344
fresh_1227,1511,1511,1543,True,0.4281005859375,362.9693603515625,362.9693603515625
fresh_1228,383,383,2699,True,0.0,313.6846008300781,313.6846008300781
fresh_1229,34,34,3034,True,0.0,328.1027526855469,328.1027526855469
fresh_1230,842,842,2218,True,0.0,313.10931396484375,313.10931396484375
fresh_1231,29,29,3045,True,0.0,408.32025146484375,408.32025146484375
fresh_1232,20,20,3050,True,0.0,332.5511474609375,332.5511474609375
fresh_1233,465,465,2607,True,0.0,304.69305419921875,304.69305419921875
fresh_1234,20,20,3050,True,0.0,347.46221923828125,347.46221923828125
fresh_1235,1266,1266,1810,True,0.0,293.3466796875,293.3466796875
fresh_1236,629,629,2453,True,0.0,489.5386657714844,489.5386657714844
fresh_1237,1071,1071,1999,True,0.0,317.5126037597656,317.5126037597656
fresh_1238,309,309,2781,True,0.0,396.59259033203125,396.59259033203125
fresh_1239,837,837,2213,True,0.0,260.4061584472656,260.4061584472656
fresh_1240,986,986,2106,True,0.0,316.1069030761719,316.1069030761719
fresh_1241,32,32,3032,True,0.0,273.0412292480469,273.0412292480469
fresh_1242,81,81,2997,True,0.0,436.41973876953125,436.41973876953125
fresh_1243,15,15,3057,True,0.0,352.0761413574219,352.0761413574219
fresh_1244,974,974,2094,True,0.0,328.1795654296875,328.1795654296875
fresh_1245,1434,1434,1658,True,0.0,457.7772216796875,457.7772216796875
fresh_1246,1,1,3071,True,0.0,212.95484924316406,212.95484924316406
fresh_1247,98,98,2960,True,0.0,250.9596710205078,250.9596710205078
fresh_1248,329,329,2751,True,0.0,469.7078857421875,469.7078857421875
fresh_1249,74,74,2990,True,0.0,463.62615966796875,463.62615966796875
fresh_1250,1,1,3071,True,0.0,291.62054443359375,291.62054443359375
fresh_1251,15,15,3057,True,0.0,369.2933654785156,369.2933654785156
fresh_1252,1334,1334,1750,True,0.0,354.086669921875,354.086669921875
fresh_1253,1386,1386,1674,True,0.0,309.3773193359375,309.3773193359375
fresh_1254,48,48,3030,True,0.0,323.63427734375,323.63427734375
fresh_1255,34,34,3034,True,0.0,235.84756469726562,235.84756469726562
fresh_1256,49,49,3031,True,0.0,345.86749267578125,345.86749267578125
fresh_1257,282,282,2802,True,0.0,404.30279541015625,404.30279541015625
fresh_1258,323,323,2745,True,0.0,353.88543701171875,353.88543701171875
fresh_1259,1223,1223,1831,True,0.0,259.6634521484375,259.6634521484375
fresh_1260,1440,1440,1600,True,0.0,360.265380859375,360.265380859375
fresh_1261,60,60,3000,True,0.0,448.3744201660156,448.3744201660156
fresh_1262,977,977,2097,True,0.0,425.57647705078125,425.57647705078125
fresh_1263,231,231,2841,True,0.0,376.2093505859375,376.2093505859375
fresh_1264,56,56,3018,True,0.0,390.3964538574219,390.3964538574219
fresh_1265,25,25,3041,True,0.0,333.24859619140625,333.24859619140625
fresh_1266,1280,1280,1760,True,0.0,532.8919067382812,532.8919067382812
fresh_1267,731,731,2363,True,0.0,380.7740783691406,380.7740783691406
fresh_1268,59,59,3021,True,0.0,358.58026123046875,358.58026123046875
fresh_1269,56,56,3018,True,0.0,315.56201171875,315.56201171875
fresh_1270,191,191,2883,True,0.0,317.7415771484375,317.7415771484375
fresh_1271,250,250,2816,True,0.0,441.91558837890625,441.91558837890625
fresh_1272,1414,1414,1638,True,0.0,333.2989501953125,333.2989501953125
fresh_1273,1121,1121,1921,True,0.0,396.62652587890625,396.62652587890625
fresh_1274,487,487,2567,True,0.0,500.19366455078125,500.19366455078125
fresh_1275,36,36,3036,True,0.0,326.1380310058594,326.1380310058594
fresh_1276,110,110,2972,True,0.0,232.71658325195312,232.71658325195312
fresh_1277,276,276,2796,True,0.0,460.3271789550781,460.3271789550781
fresh_1278,22,22,3052,True,0.0,415.2511901855469,415.2511901855469
fresh_1279,1292,1292,1772,True,0.0,311.17877197265625,311.17877197265625
fresh_1280,1026,1026,2018,True,0.0,407.6128234863281,407.6128234863281
fresh_1281,1331,1331,1747,True,0.0,389.2403869628906,389.2403869628906
fresh_1282,939,939,2123,True,0.0,499.13421630859375,499.13421630859375
fresh_1283,2308,740,740,True,0.421539306640625,377.7520751953125,378.1736145019531
fresh_1284,725,725,2357,True,0.0,360.5611267089844,360.5611267089844
fresh_1285,117,117,2949,True,0.0,420.3048400878906,420.3048400878906
fresh_1286,1341,1341,1757,True,0.0,482.1769714355469,482.1769714355469
fresh_1287,37,37,3037,True,0.0,496.5169677734375,496.5169677734375
fresh_1288,99,99,2961,True,0.0,224.8496856689453,224.8496856689453
fresh_1289,1070,1070,1998,True,0.0,409.1242370605469,409.1242370605469
fresh_1290,330,330,2752,True,0.0,337.13763427734375,337.13763427734375
fresh_1291,116,116,2948,True,0.0,356.0246276855469,356.0246276855469
fresh_1292,398,398,2658,True,0.0,315.6600036621094,315.6600036621094
fresh_1293,12,12,3054,True,0.0,403.03558349609375,403.03558349609375
fresh_1294,16,16,3058,True,0.0,184.29623413085938,184.29623413085938
fresh_1295,941,941,2125,True,0.0,308.5150451660156,308.5150451660156
fresh_1296,627,627,2451,True,0.0,415.8787841796875,415.8787841796875
fresh_1297,890,890,2202,True,0.0,500.2986145019531,500.2986145019531
fresh_1298,1211,1211,1883,True,0.0,321.6416931152344,321.6416931152344
fresh_1299,79,79,2995,True,0.0,504.97784423828125,504.97784423828125
fresh_1300,104,104,2966,True,0.0,272.5369873046875,272.5369873046875
fresh_1301,1495,1495,1591,True,0.0,356.31201171875,356.31201171875
fresh_1302,1173,1173,1909,True,0.0,339.1288757324219,339.1288757324219
fresh_1303,216,216,2868,True,0.0,409.9064636230469,409.9064636230469
fresh_1304,57,57,3019,True,0.0,243.7268524169922,243.7268524169922
fresh_1305,82,82,2998,True,0.0,499.6520690917969,499.6520690917969
fresh_1306,878,878,2190,True,0.0,297.9530944824219,297.9530944824219
fresh_1307,35,35,3035,True,0.0,367.3213806152344,367.3213806152344
fresh_1308,34,34,3034,True,0.0,409.8490905761719,409.8490905761719
fresh_1309,1222,1222,1830,True,0.0,420.2176818847656,420.2176818847656
fresh_1310,136,136,2936,True,0.0,263.6045837402344,263.6045837402344
fresh_1311,818,818,2258,True,0.0,351.1533203125,351.1533203125
fresh_1312,1165,1165,1901,True,0.0,341.96966552734375,341.96966552734375
fresh_1313,15,15,3057,True,0.0,432.7651672363281,432.7651672363281
fresh_1314,2056,1000,1000,True,0.02105712890625,410.1233825683594,410.1444396972656
fresh_1315,133,133,2933,True,0.0,413.18353271484375,413.18353271484375
fresh_1316,1076,1076,2004,True,0.0,302.99298095703125,302.99298095703125
fresh_1317,44,44,3026,True,0.0,321.6405334472656,321.6405334472656
fresh_1318,35,35,3035,True,0.0,354.174072265625,354.174072265625
fresh_1319,324,324,2746,True,0.0,475.1358947753906,475.1358947753906
fresh_1320,106,106,2968,True,0.0,425.08349609375,425.08349609375
fresh_1321,230,230,2840,True,0.0,602.4315185546875,602.4315185546875
fresh_1322,1418,1418,1642,True,0.0,298.9826354980469,298.9826354980469
fresh_1323,1107,1107,1971,True,0.0,371.0446472167969,371.0446472167969
fresh_1324,26,26,3042,True,0.0,369.05364990234375,369.05364990234375
fresh_1325,203,203,2855,True,0.0,377.30023193359375,377.30023193359375
fresh_1326,584,584,2472,True,0.0,493.2333984375,493.2333984375
fresh_1327,53,53,3015,True,0.0,299.9310302734375,299.9310302734375
fresh_1328,78,78,2994,True,0.0,295.9827880859375,295.9827880859375
fresh_1329,1556,1461,1524,False,1.52105712890625,337.3124694824219,338.4830322265625
fresh_1330,15,15,3057,True,0.0,384.3714904785156,384.3714904785156
fresh_1331,249,249,2815,True,0.0,259.2635498046875,259.2635498046875
fresh_1332,624,624,2448,True,0.0,480.5194091796875,480.5194091796875
fresh_1333,76,76,2992,True,0.0,344.43011474609375,344.43011474609375
fresh_1334,868,868,2180,True,0.0,571.6242065429688,571.6242065429688
fresh_1335,641,641,2401,True,0.0,563.7163696289062,563.7163696289062
fresh_1336,31,31,3047,True,0.0,310.09613037109375,310.09613037109375
fresh_1337,33,33,3033,True,0.0,321.0505676269531,321.0505676269531
fresh_1338,27,27,3043,True,0.0,306.117431640625,306.117431640625
fresh_1339,178,178,2908,True,0.0,368.01580810546875,368.01580810546875
fresh_1340,95,95,2985,True,0.0,415.6322021484375,415.6322021484375
fresh_1341,107,107,2969,True,0.0,282.5556640625,282.5556640625
fresh_1342,14,14,3056,True,0.0,376.7108459472656,376.7108459472656
fresh_1343,72,72,2988,True,0.0,270.7708435058594,270.7708435058594
fresh_1344,1230,1230,1838,True,0.0,474.8310546875,474.8310546875
fresh_1345,1353,1353,1705,True,0.0,376.3956298828125,376.3956298828125
fresh_1346,93,93,2983,True,0.0,394.0534973144531,394.0534973144531
fresh_1347,47,47,3029,True,0.0,479.9124450683594,479.9124450683594
fresh_1348,1207,1207,1879,True,0.0,467.9555358886719,467.9555358886719
fresh_1349,19,19,3049,True,0.0,390.98236083984375,390.98236083984375
fresh_1350,1102,1102,1966,True,0.0,482.433837890625,482.433837890625
fresh_1351,780,780,2284,True,0.115509033203125,387.583251953125,387.583251953125
fresh_1352,2292,788,788,True,0.22198486328125,374.3785705566406,374.6005554199219
fresh_1353,38,38,3038,True,0.0,299.20391845703125,299.20391845703125
fresh_1354,1417,1417,1641,True,0.0,417.85546875,417.85546875
fresh_1355,86,86,2976,True,0.0,317.12335205078125,317.12335205078125
fresh_1356,630,630,2454,True,0.0,384.89453125,384.89453125
fresh_1357,36,36,3036,True,0.0,371.4776306152344,371.4776306152344
fresh_1358,35,35,3035,True,0.0,293.439697265625,293.439697265625
fresh_1359,69,69,3009,True,0.0,328.7175598144531,328.7175598144531
fresh_1360,38,38,3038,True,0.0,358.5545349121094,358.5545349121094
fresh_1361,264,264,2784,True,0.0,355.08489990234375,355.08489990234375
fresh_1362,681,681,2377,True,0.0,388.0810546875,388.0810546875
fresh_1363,95,95,2985,True,0.0,408.5142517089844,408.5142517089844
fresh_1364,73,73,2989,True,0.0,346.9132385253906,346.9132385253906
fresh_1365,101,101,2963,True,0.0,471.4906311035156,471.4906311035156
fresh_1366,687,687,2383,True,0.0,396.3892517089844,396.3892517089844
fresh_1367,214,214,2866,True,0.0,400.8455505371094,400.8455505371094
fresh_1368,750,750,2318,True,0.0,300.2325134277344,300.2325134277344
fresh_1369,151,151,2917,True,0.0,498.2698059082031,498.2698059082031
fresh_1370,160,160,2926,True,0.0,404.92706298828125,404.92706298828125
fresh_1371,152,152,2918,True,0.0,289.9211120605469,289.9211120605469
fresh_1372,89,89,2979,True,0.0,363.79498291015625,363.79498291015625
fresh_1373,1503,1503,1599,True,0.0,365.1824951171875,365.1824951171875
fresh_1374,39,39,3039,True,0.0,349.9754638671875,349.9754638671875
fresh_1375,376,376,2692,True,0.0,267.1997985839844,267.1997985839844
fresh_1376,19,19,3049,True,0.0,444.16400146484375,444.16400146484375
fresh_1377,190,190,2882,True,0.0,492.9086608886719,492.9086608886719
fresh_1378,13,13,3055,True,0.0,514.4171752929688,514.4171752929688
fresh_1379,859,859,2235,True,0.0,366.95343017578125,366.95343017578125
fresh_1380,983,983,2103,True,0.0,343.1306457519531,343.1306457519531
fresh_1381,691,691,2387,True,0.0,351.532470703125,351.532470703125
fresh_1382,33,33,3033,True,0.0,334.3370666503906,334.3370666503906
fresh_1383,1168,1168,1904,True,0.0,341.2489318847656,341.2489318847656
fresh_1384,1521,1521,1553,True,0.752655029296875,407.4350280761719,407.4350280761719
fresh_1385,142,142,2942,True,0.0,311.87554931640625,311.87554931640625
fresh_1386,110,110,2972,True,0.0,318.4991760253906,318.4991760253906
fresh_1387,47,47,3029,True,0.0,398.0794372558594,398.0794372558594
fresh_1388,827,827,2267,True,0.0,316.0543212890625,316.0543212890625
fresh_1389,100,100,2962,True,0.0,348.1782531738281,348.1782531738281
fresh_1390,106,106,2968,True,0.0,318.34979248046875,318.34979248046875
fresh_1391,129,129,2929,True,0.0,514.20166015625,514.20166015625
fresh_1392,154,154,2920,True,0.0,281.0213623046875,281.0213623046875
fresh_1393,489,489,2569,True,0.0,373.5555725097656,373.5555725097656
fresh_1394,836,836,2212,True,0.0,587.340087890625,587.340087890625
fresh_1395,162,162,2892,True,0.0,368.51470947265625,368.51470947265625
fresh_1396,465,465,2607,True,0.0,305.3691101074219,305.3691101074219
fresh_1397,984,984,2104,True,0.0,362.6697692871094,362.6697692871094
fresh_1398,96,96,2986,True,0.0,349.3752136230469,349.3752136230469
fresh_1399,70,70,3010,True,0.0,295.60101318359375,295.60101318359375
fresh_1400,10,10,3062,True,0.0,207.0859832763672,207.0859832763672
fresh_1401,52,52,3014,True,0.0,411.5690612792969,411.5690612792969
fresh_1402,18,18,3048,True,0.0,295.0291748046875,295.0291748046875
fresh_1403,24,24,3040,True,0.0,349.1948547363281,349.1948547363281
fresh_1404,172,172,2902,True,0.0,411.58331298828125,411.58331298828125
fresh_1405,78,78,2994,True,0.0,331.65240478515625,331.65240478515625
fresh_1406,52,52,3014,True,0.0,283.922607421875,283.922607421875
fresh_1407,1337,1337,1753,True,0.0,368.03753662109375,368.03753662109375
fresh_1408,586,586,2474,True,0.0,437.4532470703125,437.4532470703125
fresh_1409,36,36,3036,True,0.0,213.8985595703125,213.8985595703125
fresh_1410,215,215,2867,True,0.0,434.0196533203125,434.0196533203125
fresh_1411,72,72,2988,True,0.0,257.6380615234375,257.6380615234375
fresh_1412,5,5,3065,True,0.0,303.6640930175781,303.6640930175781
fresh_1413,1183,1183,1919,True,0.0,415.1129150390625,415.1129150390625
fresh_1414,82,82,2998,True,0.0,395.9648742675781,395.9648742675781
fresh_1415,4,4,3064,True,0.0,293.60137939453125,293.60137939453125
fresh_1416,303,303,2775,True,0.0,338.21685791015625,338.21685791015625
fresh_1417,1265,1265,1809,True,0.0,431.5673522949219,431.5673522949219
fresh_1418,501,501,2581,True,0.0,321.9264221191406,321.9264221191406
fresh_1419,169,169,2899,True,0.0,296.87237548828125,296.87237548828125
fresh_1420,1266,1266,1810,True,0.0,332.9177551269531,332.9177551269531
fresh_1421,165,165,2895,True,0.0,282.80609130859375,282.80609130859375
fresh_1422,330,330,2752,True,0.0,312.5411682128906,312.5411682128906
fresh_1423,188,188,2880,True,0.0,437.8112487792969,437.8112487792969
fresh_1424,909,909,2157,True,0.0,413.9442138671875,413.9442138671875
fresh_1425,1129,1129,1929,True,0.0,376.039794921875,376.039794921875
fresh_1426,909,909,2157,True,0.0,418.4496154785156,418.4496154785156
fresh_1427,1318,1318,1734,True,0.0,394.13922119140625,394.13922119140625
fresh_1428,55,55,3017,True,0.0,460.6907043457031,460.6907043457031
fresh_1429,245,245,2811,True,0.0,289.39739990234375,289.39739990234375
fresh_1430,84,84,2974,True,0.0,321.81658935546875,321.81658935546875
fresh_1431,528,528,2544,True,0.0,385.8088073730469,385.8088073730469
fresh_1432,1444,1444,1604,True,0.0,289.23883056640625,289.23883056640625
fresh_1433,311,311,2783,True,0.0,374.29132080078125,374.29132080078125
fresh_1434,67,67,3007,True,0.0,383.6856994628906,383.6856994628906
fresh_1435,174,174,2904,True,0.0,396.74560546875,396.74560546875
fresh_1436,153,153,2919,True,0.0,259.6880187988281,259.6880187988281
fresh_1437,345,345,2715,True,0.0,286.3434753417969,286.3434753417969
fresh_1438,1009,1009,2065,True,0.568084716796875,475.2965393066406,475.2965393066406
fresh_1439,1265,1265,1809,True,0.0,340.2776184082031,340.2776184082031
fresh_1440,356,356,2726,True,0.0,271.7522277832031,271.7522277832031
fresh_1441,2315,747,747,True,0.12066650390625,288.4442138671875,288.56488037109375
fresh_1442,20,20,3050,True,0.0,313.75872802734375,313.75872802734375
fresh_1443,167,167,2897,True,0.0,205.63339233398438,205.63339233398438
fresh_1444,6,6,3066,True,0.0,409.4682922363281,409.4682922363281
fresh_1445,33,33,3033,True,0.0,426.456298828125,426.456298828125
fresh_1446,703,703,2399,True,0.0,349.6544494628906,349.6544494628906
fresh_1447,38,38,3038,True,0.0,404.08746337890625,404.08746337890625
fresh_1448,170,170,2900,True,0.0,280.36090087890625,280.36090087890625
fresh_1449,2384,688,688,True,2.17724609375,579.6839599609375,581.8612060546875
fresh_1450,38,38,3038,True,0.0,465.3371887207031,465.3371887207031
fresh_1451,32,32,3032,True,0.0,369.3738708496094,369.3738708496094
fresh_1452,412,412,2672,True,0.0,365.546142578125,365.546142578125
fresh_1453,277,277,2797,True,0.0,272.2750244140625,272.2750244140625
fresh_1454,921,921,2169,True,0.0,236.31993103027344,236.31993103027344
fresh_1455,1337,1337,1753,True,0.0,274.77581787109375,274.77581787109375
fresh_1456,83,83,2999,True,0.0,273.8163757324219,273.8163757324219
fresh_1457,522,522,2538,True,0.0,369.1473083496094,369.1473083496094
fresh_1458,882,882,2194,True,0.0,568.6285400390625,568.6285400390625
fresh_1459,1228,1228,1836,True,0.0,436.20843505859375,436.20843505859375
fresh_1460,51,51,3013,True,0.0,424.6142578125,424.6142578125
fresh_1461,217,217,2869,True,0.0,319.4256896972656,319.4256896972656
fresh_1462,619,619,2443,True,0.0,285.7002258300781,285.7002258300781
fresh_1463,104,104,2966,True,0.0,275.68096923828125,275.68096923828125
fresh_1464,1324,1324,1740,True,0.0,363.184814453125,363.184814453125
fresh_1465,410,410,2670,True,0.0,321.6844177246094,321.6844177246094
fresh_1466,15,15,3057,True,0.0,312.0611877441406,312.0611877441406
fresh_1467,135,135,2935,True,0.0,486.2627868652344,486.2627868652344
fresh_1468,81,81,2997,True,0.0,281.0115966796875,281.0115966796875
fresh_1469,918,918,2166,True,0.0,344.2720031738281,344.2720031738281
fresh_1470,198,198,2890,True,0.0,498.37701416015625,498.37701416015625
fresh_1471,37,37,3037,True,0.0,280.61761474609375,280.61761474609375
fresh_1472,166,166,2896,True,0.0,414.1126708984375,414.1126708984375
fresh_1473,35,35,3035,True,0.0,216.61636352539062,216.61636352539062
fresh_1474,562,562,2514,True,0.0,282.1026611328125,282.1026611328125
fresh_1475,14,14,3056,True,0.0,343.61236572265625,343.61236572265625
fresh_1476,16,16,3058,True,0.0,411.35479736328125,411.35479736328125
fresh_1477,897,897,2145,True,0.0,411.20135498046875,411.20135498046875
fresh_1478,1313,1313,1729,True,0.0,293.9215087890625,293.9215087890625
fresh_1479,693,693,2389,True,0.0,336.9375305175781,336.9375305175781
fresh_1480,2112,928,928,True,0.77252197265625,465.3140563964844,466.0865783691406
fresh_1481,1078,1078,2006,True,0.0,323.51165771484375,323.51165771484375
fresh_1482,1510,1510,1542,True,0.879974365234375,297.02392578125,297.02392578125
fresh_1483,1179,1179,1915,True,0.0,482.2610168457031,482.2610168457031
fresh_1484,766,766,2334,True,0.0,359.2947998046875,359.2947998046875
fresh_1485,1456,1456,1616,True,0.0005340576171875,250.37527465820312,250.37527465820312
fresh_1486,234,234,2844,True,0.0,325.2056884765625,325.2056884765625
fresh_1487,58,58,3020,True,0.0,370.4168395996094,370.4168395996094
fresh_1488,1432,1432,1656,True,0.0,297.9418640136719,297.9418640136719
fresh_1489,19,19,3049,True,0.0,380.81268310546875,380.81268310546875
fresh_1490,348,348,2718,True,0.0,429.3175354003906,429.3175354003906
fresh_1491,356,356,2726,True,0.0,502.9833984375,502.9833984375
fresh_1492,657,657,2417,True,0.0,426.55718994140625,426.55718994140625
fresh_1493,26,26,3042,True,0.0,316.9384765625,316.9384765625
fresh_1494,15,15,3057,True,0.0,464.7574462890625,464.7574462890625
fresh_1495,9,9,3061,True,0.0,394.6907043457031,394.6907043457031
fresh_1496,2328,760,760,True,0.23309326171875,328.3418884277344,328.5749816894531
fresh_1497,241,241,2851,True,0.0,318.2886047363281,318.2886047363281
fresh_1498,49,49,3031,True,0.0,290.85748291015625,290.85748291015625
fresh_1499,610,610,2434,True,0.0,223.10263061523438,223.10263061523438
fresh_1500,7,7,3067,True,0.0,473.0,473.0
fresh_1501,564,564,2516,True,0.0,469.1065368652344,469.1065368652344
fresh_1502,1260,1260,1804,True,0.0,302.05615234375,302.05615234375
fresh_1503,806,806,2246,True,0.0,399.6576232910156,399.6576232910156
fresh_1504,63,63,3003,True,0.0,266.7572326660156,266.7572326660156
fresh_1505,403,403,2663,True,0.0,316.1622619628906,316.1622619628906
fresh_1506,754,754,2322,True,0.001739501953125,304.0496826171875,304.0496826171875
fresh_1507,802,802,2242,True,0.0,299.6123046875,299.6123046875
fresh_1508,1460,1460,1620,True,0.0,294.7991027832031,294.7991027832031
fresh_1509,239,239,2849,True,0.0,285.7470397949219,285.7470397949219
fresh_1510,679,679,2375,True,0.0,440.75518798828125,440.75518798828125
fresh_1511,56,56,3018,True,0.0,310.63421630859375,310.63421630859375
fresh_1512,72,72,2988,True,0.0,325.8643798828125,325.8643798828125
fresh_1513,132,132,2932,True,0.0,265.3307189941406,265.3307189941406
fresh_1514,155,155,2921,True,0.0,266.5047912597656,266.5047912597656
fresh_1515,50,50,3012,True,0.0,338.96417236328125,338.96417236328125
fresh_1516,663,663,2423,True,0.0,395.87738037109375,395.87738037109375
fresh_1517,778,778,2282,True,0.34979248046875,498.3511962890625,498.3511962890625
fresh_1518,45,45,3027,True,0.0,249.78366088867188,249.78366088867188
fresh_1519,2273,769,769,True,0.318450927734375,425.6282653808594,425.94671630859375
fresh_1520,248,248,2814,True,0.0,270.8302917480469,270.8302917480469
fresh_1521,38,38,3038,True,0.0,370.9617919921875,370.9617919921875
fresh_1522,101,101,2963,True,0.0,404.7630615234375,404.7630615234375
fresh_1523,1541,1509,1509,True,0.5103759765625,287.7829284667969,288.2933044433594
fresh_1524,74,74,2990,True,0.0,280.88250732421875,280.88250732421875
fresh_1525,1206,1206,1878,True,0.0,317.4142150878906,317.4142150878906
fresh_1526,5,5,3065,True,0.0,289.4793395996094,289.4793395996094
fresh_1527,92,92,2982,True,0.0,486.228271484375,486.228271484375
fresh_1528,100,100,2962,True,0.0,312.5501708984375,312.5501708984375
fresh_1529,134,134,2934,True,0.0,292.40435791015625,292.40435791015625
fresh_1530,2279,775,775,True,0.655731201171875,288.1980895996094,288.85382080078125
fresh_1531,132,132,2932,True,0.0,319.1199645996094,319.1199645996094
fresh_1532,403,403,2663,True,0.0,291.50177001953125,291.50177001953125
fresh_1533,1057,1057,1985,True,0.0,322.9906311035156,322.9906311035156
fresh_1534,21,21,3051,True,0.0,319.90966796875,319.90966796875
fresh_1535,864,864,2176,True,0.0,472.59124755859375,472.59124755859375
fresh_1536,559,559,2511,True,0.0,509.9744873046875,509.9744873046875
fresh_1537,134,134,2934,True,0.0,364.26519775390625,364.26519775390625
fresh_1538,0,0,3070,True,0.0,331.5389709472656,331.5389709472656
fresh_1539,96,96,2986,True,0.0,353.4908447265625,353.4908447265625
fresh_1540,1376,1376,1664,True,0.0,292.5011901855469,292.5011901855469
fresh_1541,804,804,2244,True,0.0,368.4118957519531,368.4118957519531
fresh_1542,2056,1000,1000,True,0.03607177734375,329.5465087890625,329.58258056640625
